code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
8000139004759,Mezze penne rigate,Garofalo,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:italian-pasta,en:penne,en:penne-rigate,hr:gragnano-tjestenina",semola di grano duro,penne,penne,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
8000139924811,Tagliolini nido,Garofalo,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,it:tagliolini",Semola di grano duro,,tagliatelle,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",linguine,,linguine,kw:linguine
8000139929779,Casarecce senza glutine,Garofalo,Pasta Sin Gluten,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:specific-products,en:pastas,en:products-for-specific-diets,en:products-without-gluten,en:gluten-free-pasta","Harina de maíz (50,4%), harina de arroz descascarillado (22%), harina de arroz (21,4%), almidón de patata, harina de quinoa (3%), Estabilizante: E 471 mono y diglicéridos de ácidos grasos,",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:specific-shape-no-class
8001250006202,integrale - fusilli giganti n°234,De Cecco,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,af:fusilli,es:fusilli-de-trigo-duro,it:pasta-integrale",Semola integrale di grano duro. può contenere tracce di soia,,fusilli,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",fusilli,,fusilli,kw:fusilli
8001250152336,Fettuccine n° 233,De Cecco,pasta di semola di grano duro.,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,it:fettuccine,en:dry-durum-wheat-pasta",Pasta di semola di grano duro.,,tagliatelle,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
8001250310071,Linguine n°7 integrali,De Cecco,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:dried-wholemeal-pasta,en:whole-durum-wheat-pasta,en:linguine,en:wholemeal-dried-pasta",Pasta di semola integrale di grano duro. Può contenere sola.,linguine,linguine,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",linguine,,linguine,kw:linguine
8001665700016,Tortellini with ham and mozzarella,Rana,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:pasta-stuffed-with-meat,en:ravioli,en:fresh-pasta,en:fresh-pasta-stuffed-with-meat,en:tortellini,en:meat-tortellinis","Filling 53% (cooked ham 28% (pork meat, salt, sugar, dextrose, natural flavourings), ricotta cheese (from milk), mozzarella cheese (from milk) 10%, vegetable fibres (corn and potato), sunflower oil, cream (from milk), starches (from corn and potato), breadcrumbs (soft wheat flour, water, salt, yeast...",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
8001665705059,Aubergine Parmigiana Fresh Tortelloni,RANA,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortelloni","Filling 53%: Fried Aubergines 22% (Aubergine, Sunflower Oil), Mozzarella Cheese (From Milk) 16%, Chopped Tomatoes 11%, Tomato Concentrate 9%, Mascarpone Cheese (From Milk), Ricotta Cheese (From Milk), Vegetable Fibres (From Corn and Potato), Full Fat Hard Cheese (From Milk), Breadcrumbs (Soft Wheat ...",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
8001665716796,Tortellini bacon ricotta et mozarella,Rana,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortellini","Farce 53%: ricotta 30% (sérum de LAIT, LAIT, sel), lard fumé 22% (viande de porc, sel, arômes naturels), FROMAGE mozzarella 13%, fibres végétales (mais et pommes de terre), crème (contient du LAIT), FROMAGE Parmigiano Reggiano 6%, FROMAGE mascarpone 5%, arômes naturels (contiennent du LAIT), amidon,...",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
8002330116484,Strozzapreti freschi esselunga,Esselunga,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas","Semola di grano duro, acqua",,other,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:specific-shape-no-class
8004690129166,Pâtes Orecchiette Pugliesi,la molisana,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:orecchiette","•Pasta di semola di GRANO duro, conservare in luogo asciutto e fresco. Può contenere tracce di SOIA",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:specific-shape-no-class
8007138000102,Brichetti,pastificio artigianale Alta Valle Scrivia,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas",Pasta di Semola di Grano Duro,,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8007290335081,Penne rigate complètes,"Bio Granoro,Granoro",Pâtes alimentaires de qualité supérieure de blé dur entier biologique,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:whole-durum-wheat-pasta,en:dry-durum-wheat-pasta,en:penne,en:penne-rigate",Semoule  de blé entier 100%,penne,penne,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
8008857704340,Nutri Bio Penne Rigate,"NutriBio, Pasta Reggia",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:dried-wholemeal-pasta,en:penne,en:penne-rigate,en:wholemeal-dried-pasta","Semolina from durum whole wheat coltivated organically, water. May contain traces of soy and mustard",penne,penne,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
8009452227074,Penne Rigate,Rustichella d'Abruzzo,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:penne,en:penne-rigate","Durum Wheat Semolina, Water",penne,penne,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
8012666065738,Tonnarelli Cacio e Pepe,Carrefour,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:pasta-stuffed-with-cheese","Pasta fresca di semola di grano duro con albume d'uovo precotta 55%: acqua.semola di grano duro, albume d'uovo da allevamento a terra 5,1% di cui 2,8% sul prodotto finito, sale. Sugo 45%: acqua, formaggio Pecorino Romano DOP 11,4% sul prodotto finito (latte intero di pecora, fermenti lattici, caglia...",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8017596012388,Tortellini Superfini al prosciutto crudo,"Tre Mulini, Eurospin",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:pasta-stuffed-with-meat,en:ravioli,en:meat-ravioli,en:tortellini,en:ham-ravioli","Pasta 63% [semola di GRANO duro, farina di GRANO tenero tipo 0, UOVA da allevamento a terra 23%]; ripieno 37% [carne di suino, carne di bovino, prosciutto crudo 15% (carne di suíno, sale, conservante: E 252), mortadella (carne suina, proteine del LATTE, sale, aromi, spezie, zucchero, PISTACCHI, anti...",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
8024257270100,Lunette bresaola e formaggio,"Pastai, Pastai in Brianza",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:ravioli","Pasta fresca all'UOVO con grano saraceno 55% [farina di GRANO tenero, semola di GRANO duro, UOVA 20% (11% sul totale), acqua, farina di grano saraceno 4% (2% sul totale), sale]; ripieno 45% [ricotta (siero di LATTE, LATTE, sale), bresaola 33% (14% sul totale) (carne di bovino, sale, destrosio, conse...",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8025202368583,Penne Regale,"ValBio, Valdigrano",,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:penne,en:penne-rigate","Organic spelt flour, water. May contain soy traces.",penne,penne,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",penne,,penne,kw:penne
8056326860417,Tagliolini al tartufo,Pasta Bossolasco,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:durum-wheat-pasta,en:egg-pastas,it:tagliolini","Semola di grano duro (contiene glutine), uova (30%), tartufo (Tuber Aestivum Vitt) (3%), aroma.",,tagliatelle,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",linguine,,linguine,kw:linguine
8410069002280,Pasta Alimenticia De Calidad Superior,Gallo,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta",Sémola de trigo duro. Puede contener trazas de huevo.,,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8410069018588,Ensaladas sin gluten con tomate y espinacas,Gallo,Pasta de harina de maíz y harina de arroz con vegetales,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,af:fusilli","Hélices sin Vegetales: harina de maíz 80%, harina de arroz 19,7%, emulgente (mono y diglicéridos de ácidos grasos). Hélices con Tomate: harina de maíz 76,7%, harina de arroz 18%, tomate concentrado 5%, emulgente (mono y diglicéridos de ácidos grasos). Hélices con Espinacas: harina de maíz 78,7%, har...",,other,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8410693034534,Espirales con vegetales,Romero,Espirales de sémola de trigo duro con sabores,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:dry-durum-wheat-pasta,en:spirals-of-durum-wheat","Sémola de _trigo_ duro, espinaca deshidratada (2%) y tomate deshidratado (4%)",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8422623125106,Galets pequeños,Perla de Segre,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:dry-durum-wheat-pasta",Semolina de _trigo_ duro,,other,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8428159116632,Tortelloni integral queso espinacas,Natursoy,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:cereal-pastas,en:stuffed-pastas,en:durum-wheat-pasta,en:whole-or-semi-whole-durum-wheat-pasta,es:pastas-de-trigo-duro-integrales-o-semi-integrales,es:tortelini","Pasta: Sémola de TRIGO duro integral, agua, espinacas* (2,5%). Relleno: QUESO quark (20%), patatas, pan rallado (harina de TRIGO, levadura*), aceite de girasol, QUESO parmesano* (1,8%), sal marina",,,other,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",other,,other,kw:filled-pasta-no-class
8437005569102,Macarrones integrales,Ecolecera,Macarrones de sémola de trigo duro integrales ecológicos,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:cereal-pastas,en:dry-pastas,en:durum-wheat-pasta,en:whole-or-semi-whole-durum-wheat-pasta,es:macarrones-de-trigo-duro-integrales-o-semi-integrales,es:pastas-de-trigo-duro-integrales-o-semi-integrales","Sémola de _trigo_ duro y salvado de _trigo_,",,macaroni,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",macaroni,,macaroni,kw:macaroni
8480010290479,Tallarines al huevo,Eroski,Pasta fresca al huevo,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:egg-pastas,en:egg-noodles,en:egg-tagliatelle,en:tagliatelle","Pasta semola de trigo duro, huevos 20%, agua.",noodles,,noodles,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",tagliatelle,,tagliatelle,kw:tagliatelle
8711327414938,Pasta Snack Pot &quot;Pilz & Rahm&quot;,Knorr,Nudelauflauf,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:meals,en:pasta-dishes,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Nudeln (Hartweizengrieß, Weizenmehl), Stärke, 7,3% Sahnepulver, Aromen, Sonnenblumenöl, Glukosesirup, 1,3% Champignons, Milchzucker, Hefeextrakt, Magermilchpulver, 0,7% Butterpilzpulver, Zwiebeln, Kaliumchlorid, Milcheiweiß, Speisesalz, Knoblauch, Pfeffer, Petersilie.",noodles,other,noodles,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8712566332137,Suppenliebe Hühnersuppe,Knorr,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:meals,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:soups,en:dried-meals,en:instant-noodles,en:dehydrated-soups,en:instant-noodle-soups","80% Nudeln (_HARTWEIZENGRIESS_, _WEIZENMEHL_), jodiertes Speisesalz, Hefeextrakt, Aromen, Kaliumchlorid, Speisesalz, Stärke, 0,5% Hühnerfett, _KNOLLENSELLERIE_, 0,3% Lauch, 0,3% Petersilie, 0,2% Karotten, Tomaten, Zwiebeln, Kurkuma, Rosmarin, Antioxidationsmittel (Extrakt aus Rosmarin).",noodles,noodles,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
8850987131707,Mi Goreng,Mama,Nouilles instantanées,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:meals,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:soups,en:dried-meals,en:instant-noodles,en:dehydrated-soups,fr:nouilles-asiatiques,fr:nouilles-orientales,fr:soupes-de-nouilles","noodles: soft wheat flour 64,11%, palm oil, anti-oxidant e320, e321), modified tapioca starch, salt, sugar, thickener (e466), acidity regulator (e500, e501) seasonings: sugar, spices, salt, soy sauce powder, flavour enhancers (e621, e635), oyster aroma (flavour, fish, shrimp), colouring (e150a), ant...",noodles,noodles,,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
9018500059696,Bio-Eierspätzle,Karnerta,Bio-Eierspätzle,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles","_Weizenmehl_, Wasser, 20% _Eier_, _Hartweizengrieß_, Speisesalz, Kartoffelstärke, Sonnenblumenöl",noodles,,noodles,spaghetti,no_majority,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",,,,unmatched
0087703327887,Udon noodles,yume,,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:spaghetti","Farina di grano, acqua, di amido esterificato con anidride acetica, destrina, sale raffinato, on DICHIARAZIONE NUTRIZIONALE PER 100g FRIT Scaldare aggiung fuoco a 588KJ/140 Kcal Enercia 0.3 g Grassi Condin 0.1 g poi ag di noo - di cui acidi grassi saturi Aggiu 31.2 g",spaghetti,noodles,noodles,spaghetti,silver_diff,"spaghetti, penne, fusilli, macaroni, farfalle, tagliatelle, lasagna, noodles, rigatoni, vermicelli, linguine, other",noodles,,noodles,kw:noodles
